layer,kind,depth_index,C,groups,is_depthwise,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,n_over_C,model,r_max,k_star_rmax_0.9,k_star_rmax_0.95,k_star_rmax_0.99,k_star_rmax_0.999,r_max_over_C
layer4.0.conv3,conv,87,2048,1,False,0,7,7,4096,91793.14000213591,2.1908017434504674,0.0010697274137941,5.137955671925608,0.0025087674179324,1.5086392077982418,0.0007366402381827,5.370474709794189,10,2048,0.8468954890161254,1254,7,24,161,309,0.00341796875,0.01171875,0.07861328125,0.15087890625,2,resnet50_random,512.0,0.013671875,0.046875,0.314453125,0.603515625,0.25
layer4.0.conv3,conv,87,2048,1,False,0,7,7,10240,92191.49663019548,2.2549927387271858,0.0011010706732066,5.322647183136254,0.0025989488198907,1.5339424907349553,0.0007489953568041,5.575212111398014,10,2048,0.8384345824482176,1254,7,26,169,314,0.00341796875,0.0126953125,0.08251953125,0.1533203125,5,resnet50_random,512.0,0.013671875,0.05078125,0.330078125,0.61328125,0.25
layer4.0.conv3,conv,87,2048,1,False,0,7,7,20480,92493.81664457145,2.2646003363434177,0.0011057618829801,5.369749534685821,0.0026219480149833,1.5376250861665788,0.0007507934991047,5.725397805059964,10,2048,0.8330080585599219,1253,7,27,173,316,0.00341796875,0.01318359375,0.08447265625,0.154296875,10,resnet50_random,512.0,0.013671875,0.052734375,0.337890625,0.6171875,0.25
layer4.0.conv3,conv,87,2048,1,False,0,7,7,51200,93248.59792042176,2.256433828170183,0.0011017743301612,5.32734399380165,0.0026012421844734,1.5348143125182354,0.0007494210510342,5.910976873019241,10,2048,0.8275846685696697,1252,7,27,174,317,0.00341796875,0.01318359375,0.0849609375,0.15478515625,25,resnet50_random,512.0,0.013671875,0.052734375,0.33984375,0.619140625,0.25
layer4.0.conv3,conv,87,2048,1,False,0,7,7,102400,93184.469856371,2.25476680312142,0.0011009603530866,5.31986077044494,0.0025975882668188,1.5342692361317425,0.0007491549004549,6.058199011443888,10,2048,0.8236775485563895,1249,7,27,174,317,0.00341796875,0.01318359375,0.0849609375,0.15478515625,50,resnet50_random,512.0,0.013671875,0.052734375,0.33984375,0.619140625,0.25
layer4.0.conv3,conv,87,2048,1,False,0,7,7,204800,92425.03795553932,2.2574788815518865,0.0011022846101327,5.322482559077259,0.0025988684370494,1.535469586640584,0.0007497410091018,6.211320850644481,10,2048,0.819764468874222,1246,7,27,174,317,0.00341796875,0.01318359375,0.0849609375,0.15478515625,100,resnet50_random,512.0,0.013671875,0.052734375,0.33984375,0.619140625,0.25
layer4.0.conv3,conv,87,2048,1,False,0,7,7,512000,92202.5415107464,2.258404455475324,0.001102736550525,5.322731493863527,0.002598989987238,1.5358701424740606,0.0007499365930049,6.410085046736512,10,2048,0.8144250077308101,1238,7,26,174,317,0.00341796875,0.0126953125,0.0849609375,0.15478515625,250,resnet50_random,512.0,0.013671875,0.05078125,0.33984375,0.619140625,0.25
layer4.0.downsample.0,conv,88,2048,1,False,0,7,7,2048,80876.37532261634,2.057267174544317,0.0010045249875704,4.857032236641508,0.0023715977717976,1.4559829404077704,0.0007109291701209,4.378140555106832,10,2048,0.7774762042348466,1506,6,26,162,463,0.0029296875,0.0126953125,0.0791015625,0.22607421875,1,resnet50_random,1024.0,0.005859375,0.025390625,0.158203125,0.4521484375,0.5
layer4.0.downsample.0,conv,88,2048,1,False,0,7,7,4096,73696.97423703971,2.140279094515519,0.0010450581516189,5.204025673717327,0.0025410281609947,1.4881005233687654,0.0007266115836761,4.4632245763620535,10,2048,0.7413574799877958,1511,7,31,183,521,0.00341796875,0.01513671875,0.08935546875,0.25439453125,2,resnet50_random,1024.0,0.0068359375,0.0302734375,0.1787109375,0.5087890625,0.5
layer4.0.downsample.0,conv,88,2048,1,False,0,7,7,10240,74854.53424832626,2.1769938405744225,0.0010629852737179,5.326527542569773,0.0026008435266453,1.5031303185796057,0.0007339503508689,4.603461922795711,10,2048,0.7152931520055139,1516,7,33,195,553,0.00341796875,0.01611328125,0.09521484375,0.27001953125,5,resnet50_random,1024.0,0.0068359375,0.0322265625,0.1904296875,0.5400390625,0.5
layer4.0.downsample.0,conv,88,2048,1,False,0,7,7,20480,74554.36239737115,2.1643017324576137,0.0010567879553015,5.343708284822963,0.0026092325609487,1.4975891553962088,0.0007312447047833,4.702706816587133,10,2048,0.702168580213116,1514,8,35,201,566,0.00390625,0.01708984375,0.09814453125,0.2763671875,10,resnet50_random,1024.0,0.0078125,0.0341796875,0.1962890625,0.552734375,0.5
layer4.0.downsample.0,conv,88,2048,1,False,0,7,7,51200,74877.54925917432,2.158756941343104,0.0010540805377651,5.329231106042085,0.0026021636259971,1.4953730010136472,0.0007301625981511,4.841364273251868,10,2048,0.6894153427288631,1512,8,34,202,571,0.00390625,0.0166015625,0.0986328125,0.27880859375,25,resnet50_random,1024.0,0.0078125,0.033203125,0.197265625,0.5576171875,0.5
layer4.0.downsample.0,conv,88,2048,1,False,0,7,7,102400,74376.54195162014,2.15374646962556,0.0010516340183718,5.326179133853136,0.0026006734052017,1.4932391382892314,0.0007291206729927,4.952519477943858,10,2048,0.6802801525676386,1511,8,34,203,573,0.00390625,0.0166015625,0.09912109375,0.27978515625,50,resnet50_random,1024.0,0.0078125,0.033203125,0.1982421875,0.5595703125,0.5
layer4.0.downsample.0,conv,88,2048,1,False,0,7,7,204800,73643.72516558661,2.1543841093000227,0.0010519453658691,5.334806302474598,0.0026048858898801,1.4933935604124515,0.0007291960744201,5.065062403870616,10,2048,0.6720268265536105,1509,8,35,204,575,0.00390625,0.01708984375,0.099609375,0.28076171875,100,resnet50_random,1024.0,0.0078125,0.0341796875,0.19921875,0.5615234375,0.5
layer4.0.downsample.0,conv,88,2048,1,False,0,7,7,512000,73383.12612782366,2.158324212480896,0.0010538692443754,5.347990973649965,0.0026113237176025,1.4949493432027043,0.0007299557339856,5.19044171096936,10,2048,0.6621587141275228,1504,8,35,204,576,0.00390625,0.01708984375,0.099609375,0.28125,250,resnet50_random,1024.0,0.0078125,0.0341796875,0.19921875,0.5625,0.5
layer4.0.relu,act,89,2048,1,False,2,7,7,2048,88967.12467468237,2.059156516327032,0.0010054475177378,5.012424730164367,0.0024474730127755,1.4550734156945202,0.000710485066257,6.53407343241622,10,2048,0.2341462633451351,1735,6,28,237,712,0.0029296875,0.013671875,0.11572265625,0.34765625,1,resnet50_random,,,,,,
layer4.0.relu,act,89,2048,1,False,2,7,7,4096,83268.75682444207,2.062843816092264,0.0010072479570763,5.148118946499046,0.0025137299543452,1.4555580746049095,0.0007107217161156,5.4590195949010285,10,2048,0.2121729838283538,1791,7,33,276,857,0.00341796875,0.01611328125,0.134765625,0.41845703125,2,resnet50_random,,,,,,
layer4.0.relu,act,89,2048,1,False,2,7,7,10240,85442.13926975804,2.052272023743076,0.0010020859490932,5.138267705522485,0.0025089197780871,1.4517497892783613,0.000708862201796,5.014962637935637,10,2048,0.1982635943208184,1821,7,34,301,953,0.00341796875,0.0166015625,0.14697265625,0.46533203125,5,resnet50_random,,,,,,
layer4.0.relu,act,89,2048,1,False,2,7,7,20480,84944.6815209359,2.0400269099336787,0.000996106889616,5.156546662970994,0.0025178450502788,1.446530006999318,0.0007063134799801,5.0433679404153455,10,2048,0.1910108517501836,1836,7,36,314,990,0.00341796875,0.017578125,0.1533203125,0.4833984375,10,resnet50_random,,,,,,
layer4.0.relu,act,89,2048,1,False,2,7,7,51200,85163.71077353109,2.05406539739188,0.0010029616198202,5.19239772388807,0.0025353504511172,1.4521650983242456,0.0007090649894161,4.861047970755998,10,2048,0.1951008992648388,1850,7,36,319,1010,0.00341796875,0.017578125,0.15576171875,0.4931640625,25,resnet50_random,,,,,,
layer4.0.relu,act,89,2048,1,False,2,7,7,102400,84342.96375737828,2.0599016465159683,0.0010058113508378,5.222583216466588,0.0025500894611653,1.454391546843073,0.0007101521224819,4.612916427428613,10,2048,0.2156790766143159,1870,7,36,323,1018,0.00341796875,0.017578125,0.15771484375,0.4970703125,50,resnet50_random,,,,,,
layer4.0.relu,act,89,2048,1,False,2,7,7,204800,83698.59597093311,2.0578116305819734,0.0010047908352451,5.218529536146695,0.0025481101250716,1.4535475129571518,0.0007097399965611,4.520041810899665,10,2048,0.2198666438415096,1884,7,36,324,1022,0.00341796875,0.017578125,0.158203125,0.4990234375,100,resnet50_random,,,,,,
layer4.0.relu,act,89,2048,1,False,2,7,7,512000,83608.68784486623,2.0550366035109846,0.001003435841558,5.211677541554915,0.0025447644245873,1.4524474695754146,0.0007092028660036,4.529251153428324,10,2048,0.2205598419838295,1889,7,36,324,1024,0.00341796875,0.017578125,0.158203125,0.5,250,resnet50_random,,,,,,
layer4.1.conv1,conv,90,512,1,False,0,7,7,1024,169844.16206546314,2.136812856111778,0.0041734626095933,4.923847021572628,0.009616888714009,1.4893202860779802,0.002908828683746,2.141875106786888,10,512,0.8988766293483222,512,6,24,139,330,0.01171875,0.046875,0.271484375,0.64453125,1,resnet50_random,512.0,0.01171875,0.046875,0.271484375,0.64453125,1.0
layer4.1.conv1,conv,90,512,1,False,0,7,7,1024,169844.16206546314,2.136812856111778,0.0041734626095933,4.923847021572628,0.009616888714009,1.4893202860779802,0.002908828683746,2.141875106786888,10,512,0.8988766293483222,512,6,24,139,330,0.01171875,0.046875,0.271484375,0.64453125,2,resnet50_random,512.0,0.01171875,0.046875,0.271484375,0.64453125,1.0
layer4.1.conv1,conv,90,512,1,False,0,7,7,3072,165764.51952976437,2.141956985957828,0.0041835097381988,5.081730181877499,0.0099252542614794,1.4894832867436405,0.0029091470444211,1.8016554552372728,10,512,0.9296913647753036,512,7,27,169,382,0.013671875,0.052734375,0.330078125,0.74609375,5,resnet50_random,512.0,0.013671875,0.052734375,0.330078125,0.74609375,1.0
layer4.1.conv1,conv,90,512,1,False,0,7,7,5120,161406.4642649908,2.201853766124122,0.0043004956369611,5.320136095205717,0.0103908908109486,1.5121711701644875,0.0029534593167275,1.7423248174271044,10,512,0.9339032089564944,512,7,30,179,395,0.013671875,0.05859375,0.349609375,0.771484375,10,resnet50_random,512.0,0.013671875,0.05859375,0.349609375,0.771484375,1.0
layer4.1.conv1,conv,90,512,1,False,0,7,7,13312,163043.22168021055,2.1861216798907344,0.0042697689060365,5.336285876263973,0.010422433352078,1.505409298692293,0.0029402525365083,1.6872406913989195,10,512,0.9376213150857644,512,7,32,188,404,0.013671875,0.0625,0.3671875,0.7890625,25,resnet50_random,512.0,0.013671875,0.0625,0.3671875,0.7890625,1.0
layer4.1.conv1,conv,90,512,1,False,0,7,7,25600,159022.09715991444,2.210859987784809,0.0043180859136422,5.465171982256846,0.0106741640278454,1.514328927223912,0.0029576736859842,1.671212930524762,10,512,0.9380920817199756,512,8,34,193,409,0.015625,0.06640625,0.376953125,0.798828125,50,resnet50_random,512.0,0.015625,0.06640625,0.376953125,0.798828125,1.0
layer4.1.conv1,conv,90,512,1,False,0,7,7,51200,159899.98060983117,2.2112977053267646,0.0043189408307163,5.444263694634524,0.010633327528583,1.514869999005774,0.0029587304668081,1.6629677893331218,10,512,0.9390380977811584,512,8,34,193,409,0.015625,0.06640625,0.376953125,0.798828125,100,resnet50_random,512.0,0.015625,0.06640625,0.376953125,0.798828125,1.0
layer4.1.conv1,conv,90,512,1,False,0,7,7,128000,159129.02115065348,2.211785205096525,0.0043198929787041,5.438768222907457,0.0106225941853661,1.5151435755140084,0.0029592647959257,1.6585403402989267,10,512,0.9393891847964057,512,7,33,193,410,0.013671875,0.064453125,0.376953125,0.80078125,250,resnet50_random,512.0,0.013671875,0.064453125,0.376953125,0.80078125,1.0
layer4.1.relu,act,91,512,1,False,0,7,7,1024,68042.35473373403,2.258975284725524,0.0044120611029795,5.644995891730166,0.0110253826010354,1.5279831627281752,0.0029843421147034,7.2181511942685885,10,512,0.2161006000053373,428,9,31,136,273,0.017578125,0.060546875,0.265625,0.533203125,1,resnet50_random,,,,,,
layer4.1.relu,act,91,512,1,False,0,7,7,1024,68042.35473373403,2.258975284725524,0.0044120611029795,5.644995891730166,0.0110253826010354,1.5279831627281752,0.0029843421147034,7.2181511942685885,10,512,0.2161006000053373,428,9,31,136,273,0.017578125,0.060546875,0.265625,0.533203125,2,resnet50_random,,,,,,
layer4.1.relu,act,91,512,1,False,0,7,7,3072,68147.91617332108,2.229982469252561,0.0043554345102589,5.6292297591655736,0.0109945893733702,1.5170458395681283,0.0029629801554065,6.951886607644093,10,512,0.1937337844007581,434,9,34,156,293,0.017578125,0.06640625,0.3046875,0.572265625,5,resnet50_random,,,,,,
layer4.1.relu,act,91,512,1,False,0,7,7,5120,66644.69110848174,2.2854291637109,0.0044637288353728,5.841912941956732,0.0114099862147592,1.5377361725226657,0.0030033909619583,6.447124703470303,10,512,0.196186068442438,442,9,37,163,297,0.017578125,0.072265625,0.318359375,0.580078125,10,resnet50_random,,,,,,
layer4.1.relu,act,91,512,1,False,0,7,7,13312,68360.77000171338,2.2363095514146947,0.0043677920926068,5.70831978612251,0.0111490620822705,1.5194873936190183,0.0029677488156621,5.884547932526099,10,512,0.2326047501845713,451,9,38,168,300,0.017578125,0.07421875,0.328125,0.5859375,25,resnet50_random,,,,,,
layer4.1.relu,act,91,512,1,False,0,7,7,25600,67037.84741669791,2.2623531356413955,0.0044186584680496,5.835356779820946,0.0113971812105877,1.5288469362233483,0.0029860291723112,5.588832478736077,10,512,0.2449595437878087,455,9,40,171,301,0.017578125,0.078125,0.333984375,0.587890625,50,resnet50_random,,,,,,
layer4.1.relu,act,91,512,1,False,0,7,7,51200,67341.40147422775,2.269755218133183,0.0044331156604163,5.838861150408753,0.011404025684392,1.5319283233332397,0.0029920475065102,5.395508740105808,10,512,0.247802467243739,460,9,39,172,302,0.017578125,0.076171875,0.3359375,0.58984375,100,resnet50_random,,,,,,
layer4.1.relu,act,91,512,1,False,0,7,7,128000,66878.21072827997,2.270057692137525,0.0044337064299561,5.841421800874561,0.0114090269548331,1.532067664384933,0.0029923196570018,5.47665349904655,10,512,0.2563259416750858,466,9,39,172,302,0.017578125,0.076171875,0.3359375,0.58984375,250,resnet50_random,,,,,,
layer4.1.conv2,conv,92,512,1,False,0,7,7,1024,187968.610619807,4.018441306475406,0.0078485181767097,7.880686538609305,0.0153919658957212,2.493379195261367,0.0048698812407448,1.8042388965159144,10,512,0.9143748153155656,512,8,26,177,383,0.015625,0.05078125,0.345703125,0.748046875,1,resnet50_random,512.0,0.015625,0.05078125,0.345703125,0.748046875,1.0
layer4.1.conv2,conv,92,512,1,False,0,7,7,1024,187968.610619807,4.018441306475406,0.0078485181767097,7.880686538609305,0.0153919658957212,2.493379195261367,0.0048698812407448,1.8042388965159144,10,512,0.9143748153155656,512,8,26,177,383,0.015625,0.05078125,0.345703125,0.748046875,2,resnet50_random,512.0,0.015625,0.05078125,0.345703125,0.748046875,1.0
layer4.1.conv2,conv,92,512,1,False,0,7,7,3072,191083.73015323735,4.020615918152975,0.0078527654651425,7.914803862388564,0.0154586012937276,2.497096631460942,0.0048771418583221,1.408625218665149,10,512,0.9659985487518132,512,8,26,221,441,0.015625,0.05078125,0.431640625,0.861328125,5,resnet50_random,512.0,0.015625,0.05078125,0.431640625,0.861328125,1.0
layer4.1.conv2,conv,92,512,1,False,0,7,7,5120,186517.5086720219,4.05525128074147,0.0079204126576981,8.12559986369767,0.0158703122337845,2.49857339170255,0.004880026155669,1.332503350837958,10,512,0.9719646662507956,512,8,29,239,452,0.015625,0.056640625,0.466796875,0.8828125,10,resnet50_random,512.0,0.015625,0.056640625,0.466796875,0.8828125,1.0
layer4.1.conv2,conv,92,512,1,False,0,7,7,13312,190813.9678722589,4.039608446763206,0.0078898602475843,8.131560547849457,0.0158819541950184,2.4921527102649925,0.0048674857622363,1.2612695806752243,10,512,0.976865594159026,512,8,30,254,461,0.015625,0.05859375,0.49609375,0.900390625,25,resnet50_random,512.0,0.015625,0.05859375,0.49609375,0.900390625,1.0
layer4.1.conv2,conv,92,512,1,False,0,7,7,25600,187942.3534903527,4.053115135974895,0.0079162404999509,8.1999767629052,0.0160155796150492,2.4965409983428586,0.0048760566373883,1.2352941014562318,10,512,0.977727347574184,512,8,31,261,464,0.015625,0.060546875,0.509765625,0.90625,50,resnet50_random,512.0,0.015625,0.060546875,0.509765625,0.90625,1.0
layer4.1.conv2,conv,92,512,1,False,0,7,7,51200,187845.56124461236,4.05462005519251,0.0079191797952978,8.22351856073272,0.016061559688931,2.491776240052215,0.0048667504688519,1.226243361778613,10,512,0.9784986759659924,512,8,31,263,465,0.015625,0.060546875,0.513671875,0.908203125,100,resnet50_random,512.0,0.015625,0.060546875,0.513671875,0.908203125,1.0
layer4.1.conv2,conv,92,512,1,False,0,7,7,128000,187080.62671727827,4.0339774810169775,0.0078788622676112,8.187602234698174,0.0159914106146448,2.476473443709941,0.0048368621947459,1.2192644396014365,10,512,0.978788810376142,512,8,31,264,466,0.015625,0.060546875,0.515625,0.91015625,250,resnet50_random,512.0,0.015625,0.060546875,0.515625,0.91015625,1.0
layer4.1.relu,act,93,512,1,False,1,7,7,1024,85131.16993463138,4.10836302016264,0.0080241465237551,8.844762142586008,0.0172749260597382,2.384076460820295,0.0046563993375396,3.262140936865129,10,512,0.2541872921138076,495,10,34,170,336,0.01953125,0.06640625,0.33203125,0.65625,1,resnet50_random,,,,,,
layer4.1.relu,act,93,512,1,False,1,7,7,1024,85131.16993463138,4.10836302016264,0.0080241465237551,8.844762142586008,0.0172749260597382,2.384076460820295,0.0046563993375396,3.262140936865129,10,512,0.2541872921138076,495,10,34,170,336,0.01953125,0.06640625,0.33203125,0.65625,2,resnet50_random,,,,,,
layer4.1.relu,act,93,512,1,False,1,7,7,3072,84296.38786502693,4.153625112886142,0.0081125490486057,9.0465895158326,0.0176691201481105,2.407743565198088,0.0047026241507775,2.889063104514486,10,512,0.2267108148809098,498,10,38,204,368,0.01953125,0.07421875,0.3984375,0.71875,5,resnet50_random,,,,,,
layer4.1.relu,act,93,512,1,False,1,7,7,5120,83028.88830766373,4.190322086242509,0.0081842228246924,9.239361045996796,0.0180456270429624,2.4189652310809064,0.0047245414669548,2.736589561688094,10,512,0.2324340668637549,500,11,41,214,374,0.021484375,0.080078125,0.41796875,0.73046875,10,resnet50_random,,,,,,
layer4.1.relu,act,93,512,1,False,1,7,7,13312,85283.3410980757,4.114367541075604,0.0080358741036632,9.130310519312255,0.0178326377330317,2.383418314089986,0.004655113894707,2.475279260667956,10,512,0.2740006834914054,503,11,43,223,378,0.021484375,0.083984375,0.435546875,0.73828125,25,resnet50_random,,,,,,
layer4.1.relu,act,93,512,1,False,1,7,7,25600,84011.96703017838,4.144833078907896,0.0080953771072419,9.229233856533602,0.0180258473760421,2.398175551049236,0.004683936623143,2.505475897286907,10,512,0.2767590545465852,505,11,44,227,380,0.021484375,0.0859375,0.443359375,0.7421875,50,resnet50_random,,,,,,
layer4.1.relu,act,93,512,1,False,1,7,7,51200,84229.91472204395,4.13143573080158,0.0080692104117218,9.227088811685052,0.0180216578353223,2.38544819824612,0.0046590785121994,2.4323283617730365,10,512,0.2925054095269704,506,11,44,228,381,0.021484375,0.0859375,0.4453125,0.744140625,100,resnet50_random,,,,,,
layer4.1.relu,act,93,512,1,False,1,7,7,128000,83671.97409687287,4.1140496900496135,0.0080352533008781,9.214261361566312,0.0179966042218092,2.3748030051184896,0.004638287119372,2.25725997747295,10,512,0.4085027783176411,507,11,44,229,381,0.021484375,0.0859375,0.447265625,0.744140625,250,resnet50_random,,,,,,
layer4.1.conv3,conv,94,2048,1,False,0,7,7,2048,184370.00496017095,3.854301888819278,0.00188198334415,8.350413207176496,0.0040773501988166,2.252190212764983,0.0010997022523266,5.259370446435622,10,2048,0.8344341518501773,1269,9,32,173,345,0.00439453125,0.015625,0.08447265625,0.16845703125,1,resnet50_random,512.0,0.017578125,0.0625,0.337890625,0.673828125,0.25
